"","borough","neighborhood","building.class.category","tax.class.at.present","block","lot","ease.ment","building.class.at.present","address","apartment.number","zip.code","residential.units","commercial.units","total.units","land.square.feet","gross.square.feet","year.built","tax.class.at.time.of.sale","building.class.at.time.of.sale","sale.price","sale.date","sale.price.n","gross.sqft","land.sqft"
"11938",4,"HOLLIS                   ","01  ONE FAMILY DWELLINGS                    ","1",9925,119,NA,"A1","184-32 89TH AVENUE                       ","            ",11423,1,0,1,2574,1372,1925,1,"A1","$ 460,000","2016-02-17",460000,1372,2574
"11939",4,"HOLLIS                   ","01  ONE FAMILY DWELLINGS                    ","1",9925,119,NA,"A1","184-32 89TH AVENUE                       ","            ",11423,1,0,1,2574,1372,1925,1,"A1","$ 390,000","2015-11-10",390000,1372,2574
"11940",4,"HOLLIS                   ","01  ONE FAMILY DWELLINGS                    ","1",9929,24,NA,"A1","89-05 187TH PLACE                        ","            ",11423,1,0,1,2742,1050,1915,1,"A1","$ 500,000","2016-03-07",5e+05,1050,2742
"11941",4,"HOLLIS                   ","01  ONE FAMILY DWELLINGS                    ","1",9929,40,NA,"A1","89-26 188TH   STREET                     ","            ",11423,1,0,1,2800,1260,1915,1,"A1","$ 510,000","2015-08-04",510000,1260,2800
"11942",4,"HOLLIS                   ","01  ONE FAMILY DWELLINGS                    ","1",9930,43,NA,"A1","88-22 184 STREET                         ","            ",11423,1,0,1,2500,1640,1930,1,"A1","$ 10","2015-07-23",10,1640,2500
"11944",4,"HOLLIS                   ","01  ONE FAMILY DWELLINGS                    ","1",9931,43,NA,"A1","88-26 184 PLACE                          ","            ",11423,1,0,1,2500,1464,1925,1,"A1","$ 505,000","2016-01-15",505000,1464,2500
"11945",4,"HOLLIS                   ","01  ONE FAMILY DWELLINGS                    ","1",9931,49,NA,"A1","88-36 184 PLACE                          ","            ",11423,1,0,1,2500,1514,1925,1,"A1","$ 500,000","2016-01-04",5e+05,1514,2500
"11946",4,"HOLLIS                   ","01  ONE FAMILY DWELLINGS                    ","1",9933,10,NA,"A1","88-31 185TH STREET                       ","            ",11423,1,0,1,2500,1648,1925,1,"A1","$ 455,000","2015-11-19",455000,1648,2500
"11947",4,"HOLLIS                   ","01  ONE FAMILY DWELLINGS                    ","1",9933,30,NA,"A1","88-12 186TH STREET                       ","            ",11423,1,0,1,2500,1648,1920,1,"A1","$ 506,000","2015-11-09",506000,1648,2500
"11948",4,"HOLLIS                   ","01  ONE FAMILY DWELLINGS                    ","1",9933,48,NA,"A1","88-46 186TH   STREET                     ","            ",11423,1,0,1,2600,1704,1920,1,"A1","$ 10","2016-03-14",10,1704,2600
"11950",4,"HOLLIS                   ","01  ONE FAMILY DWELLINGS                    ","1",10317,20,NA,"A1","178-03 93RD   AVENUE                     ","            ",11433,1,0,1,3000,1248,1920,1,"A1","$ 420,000","2015-08-25",420000,1248,3000
"11951",4,"HOLLIS                   ","01  ONE FAMILY DWELLINGS                    ","1",10322,37,NA,"A1","181-16 93RD   AVENUE                     ","            ",11423,1,0,1,2500,1168,1920,1,"A1","$ 399,000","2015-09-03",399000,1168,2500
"11952",4,"HOLLIS                   ","01  ONE FAMILY DWELLINGS                    ","1",10323,21,NA,"A1","180-01 93RD   AVENUE                     ","            ",11433,1,0,1,1342,1190,1920,1,"A1","$ 405,000","2016-01-29",405000,1190,1342
"11953",4,"HOLLIS                   ","01  ONE FAMILY DWELLINGS                    ","1",10345,37,NA,"A2","183-41 BABYLON AVENUE                    ","            ",11412,1,0,1,4000,1250,1945,1,"A2","$ 377,000","2015-06-11",377000,1250,4000
"11956",4,"HOLLIS                   ","01  ONE FAMILY DWELLINGS                    ","1",10347,70,NA,"A2","185-15 DUNLOP AVENUE                     ","            ",11412,1,0,1,2200,968,1945,1,"A2","$ 295,000","2015-06-23",295000,968,2200
"11957",4,"HOLLIS                   ","01  ONE FAMILY DWELLINGS                    ","1",10347,71,NA,"A2","18511 DUNLOP AVE                         ","            ",11412,1,0,1,2200,968,1945,1,"A2","$ 10","2015-09-29",10,968,2200
"11958",4,"HOLLIS                   ","01  ONE FAMILY DWELLINGS                    ","1",10347,103,NA,"A5","183-09 DUNLOP AVENUE                     ","            ",11412,1,0,1,2200,968,1945,1,"A5","$ 349,000","2015-10-16",349000,968,2200
"11959",4,"HOLLIS                   ","01  ONE FAMILY DWELLINGS                    ","1",10347,103,NA,"A5","183-09 DUNLOP AVE                        ","            ",11412,1,0,1,2200,968,1945,1,"A5","$ 190,000","2015-07-20",190000,968,2200
"11960",4,"HOLLIS                   ","01  ONE FAMILY DWELLINGS                    ","1",10349,21,NA,"A2","183-32 ELMIRA AVENUE                     ","            ",11412,1,0,1,4000,1260,1945,1,"A2","$ 330,000","2015-07-01",330000,1260,4000
"11961",4,"HOLLIS                   ","01  ONE FAMILY DWELLINGS                    ","1",10353,31,NA,"A5","183-07 HENDERSON AVENUE                  ","            ",11423,1,0,1,1800,1683,1950,1,"A5","$ 385,000","2015-11-06",385000,1683,1800
"11962",4,"HOLLIS                   ","01  ONE FAMILY DWELLINGS                    ","1",10353,41,NA,"A5","183-27 HENDERSON AVENUE                  ","            ",11423,1,0,1,1800,1683,1950,1,"A5","$ 385,000","2015-08-19",385000,1683,1800
"11963",4,"HOLLIS                   ","01  ONE FAMILY DWELLINGS                    ","1",10353,142,NA,"A5","183-29 HENDERSON AVENUE                  ","            ",11423,1,0,1,1800,1683,1950,1,"A5","$ 329,600","2015-12-01",329600,1683,1800
"11964",4,"HOLLIS                   ","01  ONE FAMILY DWELLINGS                    ","1",10353,156,NA,"A5","184-17 HENDERSON AVENUE                  ","            ",11423,1,0,1,1800,1836,1950,1,"A5","$ 322,000","2015-12-17",322000,1836,1800
"11965",4,"HOLLIS                   ","01  ONE FAMILY DWELLINGS                    ","1",10353,173,NA,"A5","185-27 HENDERSON AVENUE                  ","            ",11423,1,0,1,1800,1683,1950,1,"A5","$ 250,000","2015-10-28",250000,1683,1800
"11966",4,"HOLLIS                   ","01  ONE FAMILY DWELLINGS                    ","1",10353,188,NA,"A5","186-25 HENDERSON AVE                     ","            ",11423,1,0,1,1837,1836,1950,1,"A5","$ 289,900","2015-10-14",289900,1836,1837
"11968",4,"HOLLIS                   ","01  ONE FAMILY DWELLINGS                    ","1",10365,12,NA,"A5","102-06 187TH   STREET                    ","            ",11423,1,0,1,2740,1120,1940,1,"A5","$ 262,400","2015-08-20",262400,1120,2740
"11969",4,"HOLLIS                   ","01  ONE FAMILY DWELLINGS                    ","1",10365,18,NA,"A5","102-18 187TH STREET                      ","            ",11423,1,0,1,2740,1320,1940,1,"A5","$ 259,584","2016-01-26",259584,1320,2740
"11970",4,"HOLLIS                   ","01  ONE FAMILY DWELLINGS                    ","1",10365,18,NA,"A5","102-18 187TH   STREET                    ","            ",11423,1,0,1,2740,1320,1940,1,"A5","$ 345,000","2015-10-03",345000,1320,2740
"11971",4,"HOLLIS                   ","01  ONE FAMILY DWELLINGS                    ","1",10366,19,NA,"A5","102-20 188TH STREET                      ","            ",11423,1,0,1,2000,1320,1940,1,"A5","$ 310,000","2015-05-15",310000,1320,2000
"11972",4,"HOLLIS                   ","01  ONE FAMILY DWELLINGS                    ","1",10366,30,NA,"A5","102-40 188TH STREET                      ","            ",11423,1,0,1,2000,1120,1940,1,"A5","$ 335,000","2015-07-30",335000,1120,2000
"11973",4,"HOLLIS                   ","01  ONE FAMILY DWELLINGS                    ","1",10366,49,NA,"A5","102-64 188TH STREET                      ","            ",11423,1,0,1,1818,1026,2006,1,"A5","$ 385,000","2015-06-15",385000,1026,1818
"11974",4,"HOLLIS                   ","01  ONE FAMILY DWELLINGS                    ","1",10366,166,NA,"A5","102-03 187TH STREET                      ","            ",11423,1,0,1,2875,1560,1940,1,"A5","$ 338,000","2015-05-14",338000,1560,2875
"11975",4,"HOLLIS                   ","01  ONE FAMILY DWELLINGS                    ","1",10367,43,NA,"A5","102-58 189TH STREET                      ","            ",11423,1,0,1,2500,1292,1955,1,"A5","$ 375,000","2015-11-13",375000,1292,2500
"11977",4,"HOLLIS                   ","01  ONE FAMILY DWELLINGS                    ","1",10367,146,NA,"A5","102-37 188TH   STREET                    ","            ",11423,1,0,1,2000,1120,1940,1,"A5","$ 245,000","2016-04-20",245000,1120,2000
"11978",4,"HOLLIS                   ","01  ONE FAMILY DWELLINGS                    ","1",10368,218,NA,"A1","101-10 FARMERS BOULEVARD                 ","            ",11423,1,0,1,4200,2003,1925,1,"A1","$ 400,000","2016-03-08",4e+05,2003,4200
"11981",4,"HOLLIS                   ","01  ONE FAMILY DWELLINGS                    ","1",10372,14,NA,"A1","186-04 104TH AVENUE                      ","            ",11412,1,0,1,2500,1312,1925,1,"A1","$ 378,000","2016-01-14",378000,1312,2500
"11982",4,"HOLLIS                   ","01  ONE FAMILY DWELLINGS                    ","1",10372,19,NA,"A1","186-10 104TH   AVENUE                    ","            ",11412,1,0,1,2500,1438,1925,1,"A1","$ 396,000","2015-10-23",396000,1438,2500
"11983",4,"HOLLIS                   ","01  ONE FAMILY DWELLINGS                    ","1",10372,20,NA,"A1","186-16 104TH   AVENUE                    ","            ",11412,1,0,1,5000,1390,1925,1,"A1","$ 320,424","2015-08-12",320424,1390,5000
"11985",4,"HOLLIS                   ","01  ONE FAMILY DWELLINGS                    ","1",10373,32,NA,"A1","18715 LUDLUM AVENUE                      ","            ",11412,1,0,1,4000,1207,1925,1,"A1","$ 348,000","2016-03-31",348000,1207,4000
"11987",4,"HOLLIS                   ","01  ONE FAMILY DWELLINGS                    ","1",10375,4,NA,"A1","104-13 188TH STREET                      ","            ",11412,1,0,1,2325,1035,1930,1,"A1","$ 370,000","2015-06-04",370000,1035,2325
"11988",4,"HOLLIS                   ","01  ONE FAMILY DWELLINGS                    ","1",10446,5,NA,"A1","90-27 190TH   STREET                     ","            ",11423,1,0,1,4500,1320,1920,1,"A1","$ 450,000","2015-12-10",450000,1320,4500
"11989",4,"HOLLIS                   ","01  ONE FAMILY DWELLINGS                    ","1",10455,26,NA,"A2","88-18 191ST STREET                       ","            ",11423,1,0,1,10000,2240,1925,1,"A2","$ 490,000","2015-05-29",490000,2240,10000
"11990",4,"HOLLIS                   ","01  ONE FAMILY DWELLINGS                    ","1",10457,11,NA,"A2","88-14 193 STREET                         ","            ",11423,1,0,1,4666,1320,1950,1,"A2","$ 590,000","2016-02-05",590000,1320,4666
"11992",4,"HOLLIS                   ","01  ONE FAMILY DWELLINGS                    ","1",10462,17,NA,"A1","88-28 195TH   PLACE                      ","            ",11423,1,0,1,6000,2118,1925,1,"A1","$ 710,000","2015-08-26",710000,2118,6000
"11993",4,"HOLLIS                   ","01  ONE FAMILY DWELLINGS                    ","1",10463,5,NA,"S1","195-28 HILLSIDE AVENUE                   ","            ",11423,1,1,2,7050,2240,1965,1,"S1","$ 448,030","2015-09-10",448030,2240,7050
"11994",4,"HOLLIS                   ","01  ONE FAMILY DWELLINGS                    ","1",10465,21,NA,"A1","90-08 197TH   STREET                     ","            ",11423,1,0,1,3025,1612,1920,1,"A1","$ 428,500","2015-09-02",428500,1612,3025
"11995",4,"HOLLIS                   ","01  ONE FAMILY DWELLINGS                    ","1",10466,52,NA,"A1","90-24 198TH   STREET                     ","            ",11423,1,0,1,3125,1152,1925,1,"A1","$ 455,000","2015-06-11",455000,1152,3125
"11996",4,"HOLLIS                   ","01  ONE FAMILY DWELLINGS                    ","1",10466,96,NA,"S1","197-07 JAMAICA AVENUE                    ","            ",11423,1,1,2,2250,1920,1931,1,"S1","$ 875,000","2016-03-04",875000,1920,2250
"11998",4,"HOLLIS                   ","01  ONE FAMILY DWELLINGS                    ","1",10468,24,NA,"A1","196-15 89TH ROAD                         ","            ",11423,1,0,1,4500,1596,1920,1,"A1","$ 535,000","2015-06-05",535000,1596,4500
"11999",4,"HOLLIS                   ","01  ONE FAMILY DWELLINGS                    ","1",10471,21,NA,"A1","88-24 197TH   STREET                     ","            ",11423,1,0,1,5000,1268,1925,1,"A1","$ 425,000","2015-07-07",425000,1268,5000
"12001",4,"HOLLIS                   ","01  ONE FAMILY DWELLINGS                    ","1",10478,20,NA,"A1","93-52 205TH   STREET                     ","            ",11423,1,0,1,3342,1152,1930,1,"A1","$ 465,000","2016-03-22",465000,1152,3342
"12002",4,"HOLLIS                   ","01  ONE FAMILY DWELLINGS                    ","1",10478,31,NA,"A1","93-30 205TH   STREET                     ","            ",11423,1,0,1,3342,1152,1930,1,"A1","$ 462,000","2015-08-04",462000,1152,3342
"12003",4,"HOLLIS                   ","01  ONE FAMILY DWELLINGS                    ","1",10481,74,NA,"A1","90-42 199TH   STREET                     ","            ",11423,1,0,1,2400,1280,1925,1,"A1","$ 425,000","2015-08-12",425000,1280,2400
"12004",4,"HOLLIS                   ","01  ONE FAMILY DWELLINGS                    ","1",10481,88,NA,"A1","90-08 199TH STREET                       ","            ",11423,1,0,1,2400,1280,1925,1,"A1","$ 460,000","2015-12-23",460000,1280,2400
"12005",4,"HOLLIS                   ","01  ONE FAMILY DWELLINGS                    ","1",10482,19,NA,"A1","90-29 199TH STREET                       ","            ",11423,1,0,1,2400,1264,1920,1,"A1","$ 465,000","2016-02-24",465000,1264,2400
"12006",4,"HOLLIS                   ","01  ONE FAMILY DWELLINGS                    ","1",10483,27,NA,"A1","90-13 201ST   STREET                     ","            ",11423,1,0,1,2300,1280,1920,1,"A1","$ 145,000","2015-05-27",145000,1280,2300
"12008",4,"HOLLIS                   ","01  ONE FAMILY DWELLINGS                    ","1",10485,80,NA,"A1","9050 205 STREET                          ","            ",11423,1,0,1,3342,1440,1920,1,"A1","$ 523,000","2015-08-06",523000,1440,3342
"12009",4,"HOLLIS                   ","01  ONE FAMILY DWELLINGS                    ","1",10485,96,NA,"A1","90-16 205TH   STREET                     ","            ",11423,1,0,1,3342,1152,1920,1,"A1","$ 392,000","2015-05-29",392000,1152,3342
"12010",4,"HOLLIS                   ","01  ONE FAMILY DWELLINGS                    ","1",10485,98,NA,"A1","90-14 205TH STREET                       ","            ",11423,1,0,1,3342,1152,1920,1,"A1","$ 450,000","2015-07-10",450000,1152,3342
"12012",4,"HOLLIS                   ","01  ONE FAMILY DWELLINGS                    ","1",10486,65,NA,"A1","90-63 205TH STREET                       ","            ",11423,1,0,1,3342,1152,1930,1,"A1","$ 465,000","2015-12-30",465000,1152,3342
"12013",4,"HOLLIS                   ","01  ONE FAMILY DWELLINGS                    ","1",10488,15,NA,"A1","89-21 199 STREET                         ","            ",11423,1,0,1,2500,1248,1920,1,"A1","$ 480,000","2015-11-23",480000,1248,2500
"12015",4,"HOLLIS                   ","01  ONE FAMILY DWELLINGS                    ","1",10491,89,NA,"A1","89-15 204TH STREET                       ","            ",11423,1,0,1,2300,1456,1925,1,"A1","$ 300,000","2015-07-30",3e+05,1456,2300
"12016",4,"HOLLIS                   ","01  ONE FAMILY DWELLINGS                    ","1",10491,89,NA,"A1","89-15 204TH STREET                       ","            ",11423,1,0,1,2300,1456,1925,1,"A1","$ 89,990","2015-06-02",89990,1456,2300
"12017",4,"HOLLIS                   ","01  ONE FAMILY DWELLINGS                    ","1",10492,91,NA,"A5","89-24 FRANCIS LEWIS BLVD                 ","            ",11427,1,0,1,2400,1890,1940,1,"A5","$ 338,500","2015-08-05",338500,1890,2400
"12018",4,"HOLLIS                   ","01  ONE FAMILY DWELLINGS                    ","1",10493,61,NA,"S1","88-02 199TH STREET                       ","            ",11423,1,1,2,3233,2394,1960,1,"S1","$ 569,000","2015-08-26",569000,2394,3233
"12020",4,"HOLLIS                   ","01  ONE FAMILY DWELLINGS                    ","1",10495,47,NA,"A1","88-17 201ST   STREET                     ","            ",11423,1,0,1,2458,1417,1925,1,"A1","$ 441,000","2015-06-17",441000,1417,2458
"12021",4,"HOLLIS                   ","01  ONE FAMILY DWELLINGS                    ","1",10495,65,NA,"A1","8820 202 STREET                          ","            ",11423,1,0,1,2400,1264,1925,1,"A1","$ 445,000","2015-10-02",445000,1264,2400
"12024",4,"HOLLIS                   ","01  ONE FAMILY DWELLINGS                    ","1",10497,77,NA,"A1","88-49 204TH   STREET                     ","            ",11423,1,0,1,2300,1280,1920,1,"A1","$ 379,000","2015-08-24",379000,1280,2300
"12025",4,"HOLLIS                   ","01  ONE FAMILY DWELLINGS                    ","1",10498,58,NA,"A5","88-14 FRANCIS LEWIS BLVD.                ","            ",11427,1,0,1,2000,1648,1935,1,"A5","$ 475,000","2015-08-27",475000,1648,2000
"12026",4,"HOLLIS                   ","01  ONE FAMILY DWELLINGS                    ","1",10539,16,NA,"A1","94-07 FRANCIS LEWIS BLVD                 ","            ",11428,1,0,1,2500,1216,1920,1,"A1","$ 451,500","2015-07-24",451500,1216,2500
"12027",4,"HOLLIS                   ","01  ONE FAMILY DWELLINGS                    ","1",10540,16,NA,"A1","94-09 207TH STREET                       ","            ",11428,1,0,1,2600,1216,1925,1,"A1","$ 85,000","2015-10-20",85000,1216,2600
"12031",4,"HOLLIS                   ","01  ONE FAMILY DWELLINGS                    ","1",10543,31,NA,"A1","94-36 211TH   STREET                     ","            ",11428,1,0,1,2225,1264,1930,1,"A1","$ 460,000","2015-12-17",460000,1264,2225
"12032",4,"HOLLIS                   ","01  ONE FAMILY DWELLINGS                    ","1",10546,31,NA,"A1","211-56 94TH AVENUE                       ","            ",11428,1,0,1,5560,2200,1925,1,"A1","$ 320,000","2016-03-11",320000,2200,5560
"12034",4,"HOLLIS                   ","01  ONE FAMILY DWELLINGS                    ","1",10546,102,NA,"A1","211-46 94TH ROAD                         ","            ",11428,1,0,1,4150,2388,2013,1,"A1","$ 631,315","2015-05-20",631315,2388,4150
"12035",4,"HOLLIS                   ","01  ONE FAMILY DWELLINGS                    ","1",10547,22,NA,"A1","93-57 FRANCIS LEWIS BLVD                 ","            ",11428,1,0,1,2500,1216,1935,1,"A1","$ 10","2015-07-12",10,1216,2500
